City,State,ID,Population of City,Count
Newfane village,VT,46,65,1
Newport,VT,46,4493,1
Newport Center,VT,46,288,1
North Bennington village,VT,46,1795,1
Northfield,VT,46,2181,1
North Hartland,VT,46,172,1
North Springfield,VT,46,549,1
North Troy village,VT,46,635,1
North Westminster,VT,46,243,1
Blaine,WA,47,4905,1
Blyn,WA,47,30,1
Bonney Lake,WA,47,18516,1
Bothell,WA,47,41207,1
Bothell East,WA,47,9307,1
Bothell West,WA,47,19088,1
Boulevard Park,WA,47,3815,1
Boyds,WA,47,91,1
Brady,WA,47,604,1
Bremerton,WA,47,39017,1
Brewster,WA,47,2624,1
Bridgeport,WA,47,2285,1
Brier,WA,47,6443,1
Brinnon,WA,47,705,1
Browns Point,WA,47,1260,1
Brush Prairie,WA,47,2708,1
Bryant,WA,47,1815,1
Bryn Mawr-Skyway,WA,47,16473,1
Buckley,WA,47,4475,1
Bucoda,WA,47,622,1
Buena,WA,47,1691,1
Bunk Foss,WA,47,3522,1
Burbank,WA,47,3114,1
Burien,WA,47,49785,1
Burley,WA,47,1735,1
Burlington,WA,47,8509,1
Camano,WA,47,15500,1
Camas,WA,47,20890,1
Canterwood,WA,47,3408,1
Canyon Creek,WA,47,3045,1
Carbonado,WA,47,547,1
Carlsborg,WA,47,675,1
Carnation,WA,47,1733,1
Carson,WA,47,2361,1
Cascade Valley,WA,47,2280,1
Cashmere,WA,47,3146,1
Castle Rock,WA,47,2334,1
Cathcart,WA,47,2553,1
Cathlamet,WA,47,612,1
Cavalero,WA,47,4950,1
Centerville,WA,47,167,1
Centralia,WA,47,16683,1
Central Park,WA,47,2652,1
Chain Lake,WA,47,4660,1
Chehalis,WA,47,7314,1
Chelan,WA,47,3974,1
Chelan Falls,WA,47,186,1
Cheney,WA,47,11171,1
Cherry Grove,WA,47,647,1
Chewelah,WA,47,2592,1
Chico,WA,47,2157,1
Chinook,WA,47,341,1
Clallam Bay,WA,47,378,1
Clarkston,WA,47,7330,1
Clarkston Heights-Vineland,WA,47,6590,1
Clayton,WA,47,346,1
Clear Lake CDP (Pierce County),WA,47,1114,1
Clear Lake CDP (Skagit County),WA,47,1061,1
Clearview,WA,47,3682,1
Cle Elum,WA,47,2544,1
Cliffdell,WA,47,138,1
Clinton,WA,47,766,1
Clover Creek,WA,47,6792,1
Clyde Hill,WA,47,3150,1
Cohassett Beach,WA,47,641,1
Colfax,WA,47,2842,1
College Place,WA,47,8957,1
Colton,WA,47,435,1
Colville,WA,47,4692,1
Conconully,WA,47,172,1
Concrete,WA,47,739,1
Connell,WA,47,5359,1
Conway,WA,47,10,1
Copalis Beach,WA,47,370,1
Cosmopolis,WA,47,1547,1
Cottage Lake,WA,47,23703,1
Coulee City,WA,47,634,1
Coulee Dam,WA,47,1290,1
Country Homes,WA,47,5573,1
Coupeville,WA,47,2141,1
Covington,WA,47,18689,1
Cowiche,WA,47,1007,1
Creston,WA,47,273,1
Crocker,WA,47,1385,1
Curlew,WA,47,117,1
Curlew Lake,WA,47,560,1
Cusick,WA,47,106,1
Custer,WA,47,423,1
Dallesport,WA,47,1365,1
Danville,WA,47,32,1
Darrington,WA,47,1497,1
Dash Point,WA,47,830,1
Davenport,WA,47,1610,1
Dayton,WA,47,2852,1
Deep River,WA,47,182,1
Deer Park,WA,47,3784,1
Deming,WA,47,420,1
Desert Aire,WA,47,2131,1
Des Moines,WA,47,30715,1
Disautel,WA,47,27,1
Dixie,WA,47,268,1
Dollars Corner,WA,47,1101,1
Donald,WA,47,0,1
Duluth,WA,47,1550,1
DuPont,WA,47,9054,1
Duvall,WA,47,7373,1
East Cathlamet,WA,47,490,1
Eastmont,WA,47,21274,1
Easton,WA,47,374,1
East Port Orchard,WA,47,5109,1
East Renton Highlands,WA,47,11092,1
East Wenatchee,WA,47,13473,1
Eatonville,WA,47,2830,1
Edgewood,WA,47,9600,1
Edison,WA,47,162,1
Edmonds,WA,47,40689,1
Elbe,WA,47,0,1
Electric City,WA,47,1094,1
Elk Plain,WA,47,14252,1
Ellensburg,WA,47,18637,1
Elma,WA,47,3035,1
Elmer City,WA,47,307,1
Endicott,WA,47,239,1
Enetai,WA,47,1919,1
Entiat,WA,47,1190,1
Enumclaw,WA,47,11494,1
Ephrata,WA,47,7948,1
Erlands Point-Kitsap Lake,WA,47,3065,1
Eschbach,WA,47,260,1
Esperance,WA,47,3811,1
Everett,WA,47,105685,1
Everson,WA,47,2553,1
Fairchild AFB,WA,47,2947,1
Fairfield,WA,47,464,1
Fairwood CDP (King County),WA,47,20032,1
Fairwood CDP (Spokane County),WA,47,8262,1
Fall City,WA,47,1729,1
Farmington,WA,47,104,1
Federal Way,WA,47,92859,1
Felida,WA,47,7744,1
Ferndale,WA,47,12355,1
Fern Prairie,WA,47,2108,1
Fife,WA,47,9477,1
Fife Heights,WA,47,2009,1
Finley,WA,47,5958,1
Fircrest,WA,47,6612,1
Five Corners,WA,47,19662,1
Fobes Hill,WA,47,2824,1
Fords Prairie,WA,47,1815,1
Forks,WA,47,3693,1
Fort Lewis,WA,47,13163,1
Four Lakes,WA,47,221,1
Fox Island,WA,47,3731,1
Frederickson,WA,47,19949,1
Freeland,WA,47,1803,1
Friday Harbor,WA,47,2162,1
Garfield,WA,47,496,1
Garrett,WA,47,1508,1
Geneva,WA,47,2544,1
George,WA,47,648,1
Gig Harbor,WA,47,7918,1
Glacier,WA,47,73,1
Gleed,WA,47,2948,1
Glenwood,WA,47,186,1
Gold Bar,WA,47,2193,1
Goldendale,WA,47,3437,1
Gorst,WA,47,484,1
Graham,WA,47,24976,1
Grand Coulee,WA,47,897,1
Grand Mound,WA,47,3329,1
Grandview,WA,47,11083,1
Granger,WA,47,3404,1
Granite Falls,WA,47,3451,1
Grapeview,WA,47,1156,1
Grayland,WA,47,489,1
Grays River,WA,47,474,1
Green Bluff,WA,47,992,1
Greenwater,WA,47,109,1
Hamilton,WA,47,230,1
Hansville,WA,47,3617,1
Harrah,WA,47,680,1
Harrington,WA,47,327,1
Hartline,WA,47,119,1
Hat Island,WA,47,0,1
Hatton,WA,47,74,1
Hazel Dell,WA,47,20155,1
Herron Island,WA,47,81,1
High Bridge,WA,47,3152,1
Hobart,WA,47,6362,1
Hockinson,WA,47,4985,1
Hogans Corner,WA,47,161,1
Home,WA,47,1702,1
Hoodsport,WA,47,880,1
Hoquiam,WA,47,8479,1
Humptulips,WA,47,251,1
Hunts Point,WA,47,508,1
Ilwaco,WA,47,1021,1
Inchelium,WA,47,494,1
Index,WA,47,178,1
Indianola,WA,47,3486,1
Ione,WA,47,342,1
Issaquah,WA,47,33682,1
Jamestown,WA,47,427,1
Junction City,WA,47,9,1
Kahlotus,WA,47,224,1
Kalama,WA,47,2498,1
Kapowsin,WA,47,285,1
Kayak Point,WA,47,2068,1
Keller,WA,47,228,1
Kelso,WA,47,11837,1
Kendall,WA,47,126,1
Kenmore,WA,47,21575,1
Kennewick,WA,47,76918,1
Kent,WA,47,124292,1
Ketron Island,WA,47,0,1
Kettle Falls,WA,47,1437,1
Key Center,WA,47,3811,1
Keyport,WA,47,488,1
Kingston,WA,47,1963,1
Kirkland,WA,47,84721,1
Kittitas,WA,47,1387,1
Klahanie,WA,47,11586,1
Klickitat,WA,47,448,1
Krupp,WA,47,45,1
La Center,WA,47,3066,1
Lacey,WA,47,44825,1
La Conner,WA,47,748,1
LaCrosse,WA,47,265,1
La Grande,WA,47,102,1
Lake Bosworth,WA,47,554,1
Lake Cassidy,WA,47,3666,1
Lake Cavanaugh,WA,47,125,1
Lake Forest Park,WA,47,13059,1
Lake Goodwin,WA,47,3577,1
Lake Holm,WA,47,3416,1
Lake Ketchum,WA,47,948,1
Lakeland North,WA,47,12380,1
Lakeland South,WA,47,13460,1
Lake McMurray,WA,47,132,1
Lake Marcel-Stillwater,WA,47,1269,1
Lake Morton-Berrydale,WA,47,9921,1
Lake Roesiger,WA,47,772,1
Lake Shore,WA,47,6957,1
Lake Stevens,WA,47,29774,1
Lake Stickney,WA,47,8930,1
Lake Tapps,WA,47,12710,1
Lakeview,WA,47,892,1
Lakewood,WA,47,59122,1
Lamont,WA,47,84,1
Langley,WA,47,1287,1
Larch Way,WA,47,3834,1
Latah,WA,47,160,1
Laurier,WA,47,0,1
Leavenworth,WA,47,2227,1
Lebam,WA,47,133,1
Lewisville,WA,47,1732,1
Liberty Lake,WA,47,8269,1
Lind,WA,47,488,1
Lochsloy,WA,47,2593,1
Lofall,WA,47,2081,1
Long Beach,WA,47,1434,1
Longbranch,WA,47,3023,1
Longview,WA,47,36619,1
Longview Heights,WA,47,3403,1
Loomis,WA,47,85,1
Loon Lake,WA,47,766,1
Lower Elochoman,WA,47,130,1
Lyle,WA,47,578,1
Lyman,WA,47,591,1
Lynden,WA,47,12886,1
Lynnwood,WA,47,36491,1
Mabton,WA,47,2329,1
McChord AFB,WA,47,3288,1
McCleary,WA,47,1965,1
Machias,WA,47,1168,1
McKenna,WA,47,970,1
McMillin,WA,47,1399,1
Malden,WA,47,168,1
Malo,WA,47,0,1
Malone,WA,47,551,1
Malott,WA,47,649,1
Maltby,WA,47,11220,1
Manchester,WA,47,5094,1
Mansfield,WA,47,291,1
Manson,WA,47,1284,1
Maple Falls,WA,47,14,1
Maple Heights-Lake Desire,WA,47,3416,1
Maple Valley,WA,47,24682,1
Maplewood,WA,47,4961,1
Marblemount,WA,47,63,1
Marcus,WA,47,163,1
Marietta-Alderwood,WA,47,4704,1
Markham,WA,47,126,1
Marrowstone,WA,47,1242,1
Martha Lake,WA,47,17163,1
Maryhill,WA,47,0,1
Marysville,WA,47,63760,1
Mattawa,WA,47,4516,1
May Creek,WA,47,661,1
Mead,WA,47,7363,1
Meadowdale,WA,47,2806,1
Meadow Glade,WA,47,2649,1
Medical Lake,WA,47,4924,1
Medina,WA,47,3120,1
Mercer Island,WA,47,24120,1
Mesa,WA,47,352,1
Metaline,WA,47,206,1
Metaline Falls,WA,47,136,1
Methow,WA,47,49,1
Midland,WA,47,8349,1
Mill Creek,WA,47,19028,1
Mill Creek East,WA,47,17967,1
Millwood,WA,47,1686,1
Milton,WA,47,7219,1
Mineral,WA,47,188,1
Minnehaha,WA,47,9548,1
Mirrormont,WA,47,3763,1
Moclips,WA,47,0,1
Monroe,WA,47,17734,1
Monroe North,WA,47,1584,1
Montesano,WA,47,3894,1
Morton,WA,47,1296,1
Moses Lake,WA,47,21579,1
Moses Lake North,WA,47,4057,1
Mossyrock,WA,47,789,1
Mountlake Terrace,WA,47,20521,1
Mount Vernon,WA,47,32957,1
Mount Vista,WA,47,7995,1
Moxee,WA,47,3702,1
Mukilteo,WA,47,20818,1
Naches,WA,47,881,1
Napavine,WA,47,1748,1
Naselle,WA,47,342,1
Navy Yard City,WA,47,2622,1
Neah Bay,WA,47,945,1
Neilton,WA,47,361,1
Nespelem,WA,47,173,1
Nespelem Community,WA,47,230,1
Newcastle,WA,47,10994,1
Newport,WA,47,2263,1
Nile,WA,47,89,1
Nisqually Indian Community,WA,47,644,1
Nooksack,WA,47,1807,1
Normandy Park,WA,47,6568,1
North Bend,WA,47,6305,1
North Bonneville,WA,47,1317,1
North Fort Lewis,WA,47,3682,1
North Lynnwood,WA,47,18829,1
North Marysville,WA,47,137,1
North Omak,WA,47,773,1
Northport,WA,47,334,1
North Puyallup,WA,47,1758,1
North Sultan,WA,47,201,1
Northwest Stanwood,WA,47,82,1
North Yelm,WA,47,2700,1
Oakesdale,WA,47,543,1
Oak Harbor,WA,47,22331,1
Oakville,WA,47,725,1
Ocean City,WA,47,156,1
Ocean Park,WA,47,1315,1
Ocean Shores,WA,47,5637,1
Odessa,WA,47,744,1
Okanogan,WA,47,2594,1
Olympia,WA,47,48941,1
Omak,WA,47,4812,1
Onalaska,WA,47,977,1
Orchards,WA,47,21299,1
Orient,WA,47,73,1
Oroville,WA,47,1863,1
Orting,WA,47,7078,1
Oso,WA,47,231,1
Othello,WA,47,7624,1
Otis Orchards-East Farms,WA,47,6792,1
Outlook,WA,47,305,1
Oyehut,WA,47,13,1
Pacific,WA,47,6954,1
Pacific Beach,WA,47,216,1
Packwood,WA,47,212,1
Palouse,WA,47,1071,1
Parker,WA,47,125,1
Parkland,WA,47,36318,1
Parkwood,WA,47,7294,1
Pasco,WA,47,67391,1
Pateros,WA,47,678,1
Peaceful Valley,WA,47,3654,1
Pe Ell,WA,47,553,1
Picnic Point,WA,47,9094,1
Pine Grove,WA,47,136,1
Point Roberts,WA,47,1270,1
Pomeroy,WA,47,1279,1
Port Angeles,WA,47,19200,1
Port Angeles East,WA,47,3406,1
Porter,WA,47,233,1
Port Gamble Tribal Community,WA,47,898,1
Port Hadlock-Irondale,WA,47,3552,1
Port Ludlow,WA,47,2382,1
Port Orchard,WA,47,13004,1
Port Townsend,WA,47,9208,1
Poulsbo,WA,47,9588,1
Prairie Heights,WA,47,4306,1
Prairie Ridge,WA,47,12495,1
Prescott,WA,47,377,1
Prosser,WA,47,5819,1
Puget Island,WA,47,798,1
Pullman,WA,47,31502,1
Purdy,WA,47,1074,1
Puyallup,WA,47,38720,1
Queets,WA,47,175,1
Quilcene,WA,47,437,1
Qui-nai-elt Village,WA,47,69,1
Aberdeen,WA,47,16429,1
Quincy,WA,47,7163,1
Raft Island,WA,47,305,1
Rainier,WA,47,2219,1
Ravensdale,WA,47,1162,1
Raymond,WA,47,2800,1
Reardan,WA,47,675,1
Redmond,WA,47,57959,1
Renton,WA,47,97234,1
Republic,WA,47,1154,1
Richland,WA,47,52291,1
Aberdeen Gardens,WA,47,261,1
Ridgefield,WA,47,5693,1
Ritzville,WA,47,1603,1
Riverbend,WA,47,2121,1
River Road,WA,47,383,1
Riverside,WA,47,402,1
Rochester,WA,47,2249,1
Rockford,WA,47,367,1
Rock Island,WA,47,856,1
Rockport,WA,47,78,1
Rocky Point,WA,47,1592,1
Acme,WA,47,156,1
Ronald,WA,47,200,1
Roosevelt,WA,47,148,1
Rosalia,WA,47,635,1
Rosburg,WA,47,429,1
Rosedale,WA,47,4620,1
Roslyn,WA,47,911,1
Roy,WA,47,634,1
Royal City,WA,47,1695,1
Ruston,WA,47,915,1
Ryderwood,WA,47,281,1
Addy,WA,47,139,1
St. John,WA,47,597,1
Salmon Creek,WA,47,21301,1
Sammamish,WA,47,50163,1
Santiago,WA,47,19,1
Satsop,WA,47,621,1
Seabeck,WA,47,1306,1
SeaTac,WA,47,27859,1
Seattle,WA,47,653017,1
Sedro-Woolley,WA,47,10673,1
Sekiu,WA,47,53,1
Ahtanum,WA,47,3359,1
Selah,WA,47,7531,1
Sequim,WA,47,6695,1
Shadow Lake,WA,47,2714,1
Shelton,WA,47,9810,1
Shoreline,WA,47,54774,1
Silvana,WA,47,80,1
Silverdale,WA,47,20053,1
Silver Firs,WA,47,22153,1
Sisco Heights,WA,47,2829,1
Skamokawa Valley,WA,47,377,1
Airway Heights,WA,47,6449,1
Skokomish,WA,47,691,1
Skykomish,WA,47,130,1
Snohomish,WA,47,9437,1
Snoqualmie,WA,47,12115,1
Snoqualmie Pass,WA,47,249,1
Soap Lake,WA,47,1766,1
South Bend,WA,47,1703,1
South Cle Elum,WA,47,552,1
South Creek,WA,47,2140,1
South Hill,WA,47,55592,1
Albion,WA,47,585,1
South Prairie,WA,47,292,1
South Wenatchee,WA,47,1728,1
Southworth,WA,47,2393,1
Spanaway,WA,47,29214,1
Spangle,WA,47,186,1
Spokane,WA,47,210695,1
Spokane Valley,WA,47,92286,1
Sprague,WA,47,589,1
Springdale,WA,47,304,1
Stansberry Lake,WA,47,2312,1
Alder,WA,47,64,1
Stanwood,WA,47,6560,1
Starbuck,WA,47,90,1
Startup,WA,47,696,1
Steilacoom,WA,47,6118,1
Steptoe,WA,47,184,1
Stevenson,WA,47,1402,1
Sudden Valley,WA,47,6815,1
Sultan,WA,47,4744,1
Sumas,WA,47,1563,1
Summit,WA,47,7467,1
Alderton,WA,47,3314,1
Summit View,WA,47,7014,1
Summitview,WA,47,1501,1
Sumner,WA,47,9584,1
Sunday Lake,WA,47,838,1
Sunnyside,WA,47,16204,1
Sunnyslope,WA,47,3452,1
Suquamish,WA,47,4220,1
Swede Heaven,WA,47,829,1
Tacoma,WA,47,203481,1
Taholah,WA,47,844,1
Alderwood Manor,WA,47,9337,1
Tampico,WA,47,427,1
Tanglewilde,WA,47,6110,1
Tanner,WA,47,1048,1
Tekoa,WA,47,824,1
Tenino,WA,47,1915,1
Terrace Heights,WA,47,6952,1
Thorp,WA,47,351,1
Three Lakes,WA,47,2902,1
Tieton,WA,47,1391,1
Tokeland,WA,47,240,1
Alger,WA,47,141,1
Toledo,WA,47,605,1
Tonasket,WA,47,1053,1
Toppenish,WA,47,9006,1
Torboy,WA,47,126,1
Touchet,WA,47,436,1
Town and Country,WA,47,5481,1
Tracyton,WA,47,6205,1
Trout Lake,WA,47,640,1
Tukwila,WA,47,19757,1
Tumwater,WA,47,18478,1
Algona,WA,47,3107,1
Twin Lakes,WA,47,103,1
Twisp,WA,47,976,1
Union,WA,47,345,1
Union Gap,WA,47,6042,1
Union Hill-Novelty Hill,WA,47,21510,1
Uniontown,WA,47,418,1
University Place,WA,47,31991,1
Upper Elochoman,WA,47,51,1
Vader,WA,47,674,1
Valley,WA,47,163,1
Allyn,WA,47,2144,1
Vancouver,WA,47,168050,1
Vantage,WA,47,27,1
Vashon,WA,47,10189,1
Vaughn,WA,47,527,1
Venersborg,WA,47,3823,1
Verlot,WA,47,115,1
Waitsburg,WA,47,1128,1
Walla Walla,WA,47,31957,1
Walla Walla East,WA,47,1767,1
Waller,WA,47,7998,1
Almira,WA,47,263,1
Wallula,WA,47,302,1
Walnut Grove,WA,47,9732,1
Wapato,WA,47,5075,1
Warden,WA,47,2735,1
Warm Beach,WA,47,2397,1
Washougal,WA,47,14777,1
Washtucna,WA,47,279,1
Waterville,WA,47,1869,1
Wauna,WA,47,4451,1
Waverly,WA,47,80,1
Altoona,WA,47,66,1
Wenatchee,WA,47,32950,1
West Clarkston-Highland,WA,47,5470,1
West Pasco,WA,47,2223,1
Westport,WA,47,1965,1
West Richland,WA,47,13048,1
West Side Highway,WA,47,5812,1
Whidbey Island Station,WA,47,1938,1
White Center,WA,47,14728,1
White Salmon,WA,47,2212,1
White Swan,WA,47,652,1
Amanda Park,WA,47,154,1
Wilbur,WA,47,682,1
Wilderness Rim,WA,47,1476,1
Wilkeson,WA,47,406,1
Willapa,WA,47,233,1
Wilson Creek,WA,47,185,1
Winlock,WA,47,1513,1
Winthrop,WA,47,364,1
Wishram,WA,47,364,1
Wollochet,WA,47,5930,1
Woodinville,WA,47,11373,1
Amboy,WA,47,1878,1
Woodland,WA,47,5589,1
Woods Creek,WA,47,5652,1
Woodway,WA,47,1337,1
Yacolt,WA,47,1819,1
Yakima,WA,47,93261,1
Yarrow Point,WA,47,1172,1
Yelm,WA,47,7701,1
Zillah,WA,47,3100,1
Ames Lake,WA,47,1358,1
Anacortes,WA,47,16048,1
Anderson Island,WA,47,1053,1
Arlington,WA,47,18578,1
Arlington Heights,WA,47,2725,1
Artondale,WA,47,13376,1
Ashford,WA,47,296,1
Asotin,WA,47,1360,1
Auburn,WA,47,74527,1
Bainbridge Island,WA,47,23343,1
Bangor Base,WA,47,6392,1
Banks Lake South,WA,47,200,1
Barberton,WA,47,6201,1
Baring,WA,47,164,1
Barney's Junction,WA,47,179,1
Barstow,WA,47,69,1
Basin City,WA,47,1373,1
Battle Ground,WA,47,18576,1
Bay Center,WA,47,202,1
Bay View,WA,47,826,1
Beaux Arts Village,WA,47,333,1
Belfair,WA,47,3298,1
Bellevue,WA,47,134630,1
Bell Hill,WA,47,954,1
Bellingham,WA,47,82944,1
Benton City,WA,47,3156,1
Bethel,WA,47,3906,1
Bickleton,WA,47,61,1
Big Lake,WA,47,1934,1
Bingen,WA,47,914,1
Birch Bay,WA,47,8404,1
Black Diamond,WA,47,4291,1
Amherst Junction village,WI,48,403,1
Angelica,WI,48,87,1
Aniwa village,WI,48,243,1
Antigo,WI,48,8001,1
Appleton,WI,48,73118,1
Arcadia,WI,48,2947,1
Arena village,WI,48,820,1
Argonne,WI,48,176,1
Argyle village,WI,48,785,1
Arkansaw,WI,48,179,1
Arkdale,WI,48,145,1
Arlington village,WI,48,860,1
Arpin village,WI,48,319,1
Ashippun,WI,48,216,1
Ashland,WI,48,8116,1
Ashwaubenon village,WI,48,17082,1
Athens village,WI,48,1016,1
Auburndale village,WI,48,626,1
Augusta,WI,48,1468,1
Avoca village,WI,48,595,1
Babcock,WI,48,72,1
Bagley village,WI,48,478,1
Baileys Harbor,WI,48,276,1
Baldwin village,WI,48,3964,1
Balsam Lake village,WI,48,781,1
Bancroft,WI,48,565,1
Bangor village,WI,48,1435,1
Baraboo,WI,48,12071,1
Barneveld village,WI,48,1276,1
Barron,WI,48,3366,1
Barronett,WI,48,102,1
Bay City village,WI,48,471,1
Bayfield,WI,48,544,1
Bayside village,WI,48,4490,1
Bear Creek village,WI,48,424,1
Beaver Dam,WI,48,16400,1
Belgium village,WI,48,2067,1
Bell Center village,WI,48,127,1
Belleville village,WI,48,2643,1
Bellevue village,WI,48,15048,1
Belmont village,WI,48,1007,1
Beloit,WI,48,36858,1
Benton village,WI,48,1030,1
Berlin,WI,48,5454,1
Big Bend village,WI,48,1285,1
Big Falls village,WI,48,71,1
Birch Hill,WI,48,266,1
Birchwood village,WI,48,466,1
Birnamwood village,WI,48,874,1
Biron village,WI,48,895,1
Black Creek village,WI,48,1349,1
Black Earth village,WI,48,1396,1
Black River Falls,WI,48,3574,1
Blair,WI,48,1310,1
Blanchardville village,WI,48,809,1
Bloomer,WI,48,3536,1
Bloomfield village,WI,48,4666,1
Bloomington village,WI,48,809,1
Blue Mounds village,WI,48,829,1
Blue River village,WI,48,442,1
Bluffview,WI,48,595,1
Boaz village,WI,48,113,1
Bohners Lake,WI,48,2110,1
Bonduel village,WI,48,1409,1
Boscobel,WI,48,3194,1
Boulder Junction,WI,48,123,1
Bowler village,WI,48,416,1
Boyceville village,WI,48,996,1
Boyd village,WI,48,565,1
Brandon village,WI,48,960,1
Brice Prairie,WI,48,1924,1
Brillion,WI,48,3175,1
Bristol village,WI,48,4928,1
Brodhead,WI,48,3323,1
Brokaw village,WI,48,229,1
Brookfield,WI,48,38000,1
Brooklyn village,WI,48,1428,1
Brown Deer village,WI,48,12101,1
Browns Lake,WI,48,2318,1
Brownsville village,WI,48,615,1
Browntown village,WI,48,292,1
Bruce village,WI,48,797,1
Brule,WI,48,239,1
Buffalo City,WI,48,1035,1
Burlington,WI,48,10548,1
Burnett,WI,48,240,1
Butler village,WI,48,1763,1
Butte des Morts,WI,48,832,1
Butternut village,WI,48,385,1
Cable,WI,48,215,1
Cadott village,WI,48,1407,1
Caledonia village,WI,48,24659,1
Cambria village,WI,48,716,1
Cambridge village,WI,48,1298,1
Cameron village,WI,48,1974,1
Campbellsport village,WI,48,2007,1
Camp Douglas village,WI,48,580,1
Camp Lake,WI,48,4003,1
Caroline,WI,48,227,1
Cascade village,WI,48,675,1
Casco village,WI,48,559,1
Cashton village,WI,48,992,1
Cassville village,WI,48,854,1
Cataract,WI,48,139,1
Catawba village,WI,48,102,1
Cazenovia village,WI,48,407,1
Cecil village,WI,48,611,1
Cedarburg,WI,48,11508,1
Cedar Grove village,WI,48,2165,1
Centuria village,WI,48,1035,1
Chain O' Lakes,WI,48,1070,1
Chaseburg village,WI,48,275,1
Chelsea,WI,48,109,1
Chenequa village,WI,48,527,1
Chetek,WI,48,2345,1
Chief Lake,WI,48,601,1
Chili,WI,48,278,1
Chilton,WI,48,3944,1
Chippewa Falls,WI,48,13868,1
Clam Lake,WI,48,32,1
Clayton village,WI,48,615,1
Clear Lake village,WI,48,803,1
Cleveland village,WI,48,1626,1
Clinton village,WI,48,2123,1
Clintonville,WI,48,4504,1
Clyman village,WI,48,473,1
Cobb village,WI,48,532,1
Cochrane village,WI,48,442,1
Colby,WI,48,1851,1
Coleman village,WI,48,729,1
Colfax village,WI,48,1154,1
Collins,WI,48,180,1
Coloma village,WI,48,392,1
Columbus,WI,48,4999,1
Combined Locks village,WI,48,3444,1
Como,WI,48,2416,1
Conrath village,WI,48,133,1
Coon Valley village,WI,48,689,1
Cornell,WI,48,1481,1
Cornucopia,WI,48,93,1
Cottage Grove village,WI,48,6639,1
Couderay village,WI,48,75,1
Crandon,WI,48,1914,1
Crivitz village,WI,48,1035,1
Cross Plains village,WI,48,3834,1
Cuba City,WI,48,1917,1
Cudahy,WI,48,18347,1
Cumberland,WI,48,2434,1
Curtiss village,WI,48,319,1
Dale,WI,48,473,1
Dallas village,WI,48,368,1
Dalton,WI,48,222,1
Danbury,WI,48,219,1
Dane village,WI,48,1171,1
Darien village,WI,48,1708,1
Darlington,WI,48,2338,1
Deerfield village,WI,48,2631,1
Deer Park village,WI,48,235,1
DeForest village,WI,48,9347,1
Delafield,WI,48,7168,1
Delavan,WI,48,8439,1
Delavan Lake,WI,48,2352,1
Dellwood,WI,48,598,1
Denmark village,WI,48,2080,1
De Pere,WI,48,24366,1
De Soto village,WI,48,275,1
Diamond Bluff,WI,48,160,1
Diaperville,WI,48,40,1
Dickeyville village,WI,48,1176,1
Dodge,WI,48,124,1
Dodgeville,WI,48,4678,1
Dorchester village,WI,48,977,1
Dousman village,WI,48,2412,1
Downing village,WI,48,326,1
Downsville,WI,48,130,1
Doylestown village,WI,48,265,1
Dresser village,WI,48,859,1
Drummond,WI,48,163,1
Dunbar,WI,48,121,1
Durand,WI,48,1742,1
Dyckesville,WI,48,484,1
Eagle village,WI,48,1777,1
Eagle Lake,WI,48,1229,1
Eagle River,WI,48,1644,1
Eastman village,WI,48,413,1
East Troy village,WI,48,4304,1
Eau Claire,WI,48,67385,1
Eden village,WI,48,761,1
Edgar village,WI,48,1605,1
Edgerton,WI,48,5484,1
Edmund,WI,48,175,1
Egg Harbor village,WI,48,283,1
Eland village,WI,48,237,1
Elcho,WI,48,284,1
Elderon village,WI,48,161,1
Eleva village,WI,48,761,1
Elkhart Lake village,WI,48,1051,1
Elkhorn,WI,48,9998,1
Elk Mound village,WI,48,1062,1
Ellison Bay,WI,48,213,1
Ellsworth village,WI,48,3227,1
Elm Grove village,WI,48,6037,1
Elmwood village,WI,48,865,1
Elmwood Park village,WI,48,448,1
Elroy,WI,48,1414,1
Embarrass village,WI,48,601,1
Emerald,WI,48,155,1
Endeavor village,WI,48,459,1
Ephraim village,WI,48,269,1
Ettrick village,WI,48,647,1
Eureka,WI,48,402,1
Evansville,WI,48,5143,1
Exeland village,WI,48,219,1
Fairchild village,WI,48,524,1
Fairwater village,WI,48,366,1
Fall Creek village,WI,48,1321,1
Fall River village,WI,48,1601,1
Fennimore,WI,48,2465,1
Fenwood village,WI,48,149,1
Ferryville village,WI,48,158,1
Fitchburg,WI,48,26616,1
Florence,WI,48,502,1
Fond du Lac,WI,48,43060,1
Fontana-on-Geneva Lake village,WI,48,1406,1
Footville village,WI,48,646,1
Forest Junction,WI,48,665,1
Forestville village,WI,48,505,1
Fort Atkinson,WI,48,12447,1
Fountain City,WI,48,853,1
Fox Lake,WI,48,1545,1
Fox Point village,WI,48,6709,1
Francis Creek village,WI,48,519,1
Franklin,WI,48,36103,1
Franks Field,WI,48,141,1
Frederic village,WI,48,985,1
Fredonia village,WI,48,2115,1
Fremont village,WI,48,675,1
French Island,WI,48,4397,1
Friendship village,WI,48,696,1
Friesland village,WI,48,357,1
Galesville,WI,48,1495,1
Gays Mills village,WI,48,501,1
Genoa village,WI,48,241,1
Genoa City village,WI,48,3035,1
Germantown village,WI,48,19830,1
Gibbsville,WI,48,507,1
Gillett,WI,48,1340,1
Gilman village,WI,48,388,1
Gilmanton,WI,48,145,1
Glenbeulah village,WI,48,455,1
